ID,PUNTUACION_ACCESIBILIDAD,PUNTUACION_CALIDAD,COMENTARIOS,AREA_RECREATIVA_ID,FECHA
5957,3,4,MUY BUENO,7182466,2023-02-01T00:00:00
5958,4,4,EXCELENTE,52132,2021-06-28T00:00:00
5959,1,1,DEFICIENTE,18137,2022-10-15T00:00:00
5960,1,1,DEFICIENTE,3566373,2021-05-11T00:00:00
5961,4,5,EXCELENTE,7142118,2023-07-02T00:00:00
5962,4,5,EXCELENTE,17049,2021-08-21T00:00:00
5963,2,1,REGULAR,52073,2023-10-29T00:00:00
5964,5,4,EXCELENTE,18095,2023-02-11T00:00:00
5965,4,5,EXCELENTE,18391,2022-10-19T00:00:00
5966,2,1,REGULAR,18004,2023-09-29T00:00:00
5967,5,4,EXCELENTE,8799547,2021-01-12T00:00:00
5968,3,3,MUY BUENO,17143,2021-11-04T00:00:00
5969,4,5,EXCELENTE,52187,2021-11-27T00:00:00
5970,3,4,MUY BUENO,17110,2022-12-01T00:00:00
5971,2,3,ACEPTABLE,18449,2022-10-05T00:00:00
5972,2,3,ACEPTABLE,16658,2022-01-21T00:00:00
5973,2,2,ACEPTABLE,9187536,2021-11-20T00:00:00
5974,1,2,REGULAR,17215,2023-04-20T00:00:00
5975,3,3,MUY BUENO,5199521,2021-01-24T00:00:00
5976,1,1,DEFICIENTE,17949,2022-11-27T00:00:00
5977,3,4,MUY BUENO,17724,2023-02-16T00:00:00
5978,2,2,ACEPTABLE,17559,2023-03-26T00:00:00
5979,1,1,DEFICIENTE,17255,2023-12-28T00:00:00
5980,3,3,MUY BUENO,7245849,2023-03-19T00:00:00
5981,5,5,EXCELENTE,18477,2021-11-27T00:00:00
5982,1,2,REGULAR,18203,2023-06-10T00:00:00
5983,5,4,EXCELENTE,17537,2022-02-23T00:00:00
5984,4,4,EXCELENTE,16954,2023-04-30T00:00:00
5985,5,4,EXCELENTE,7180264,2023-11-19T00:00:00
5986,2,2,ACEPTABLE,18190,2023-11-28T00:00:00
5987,2,1,REGULAR,17940,2021-06-22T00:00:00
5988,2,3,ACEPTABLE,17399,2023-01-23T00:00:00
5989,5,5,EXCELENTE,17593,2021-10-24T00:00:00
5990,5,5,EXCELENTE,52085,2022-07-27T00:00:00
5991,3,2,ACEPTABLE,18458,2022-02-10T00:00:00
5992,2,1,REGULAR,4988166,2022-12-06T00:00:00
5993,5,4,EXCELENTE,52208,2022-12-16T00:00:00
5994,5,5,EXCELENTE,6819620,2021-07-28T00:00:00
5995,2,2,ACEPTABLE,3573208,2023-07-25T00:00:00
5996,2,1,REGULAR,18349,2023-09-25T00:00:00
5997,1,1,DEFICIENTE,18594,2021-05-18T00:00:00
5998,4,4,EXCELENTE,17690,2021-12-18T00:00:00
5999,5,5,EXCELENTE,7837848,2023-03-15T00:00:00
6000,4,3,MUY BUENO,16821,2021-12-21T00:00:00
6001,5,5,EXCELENTE,18086,2023-05-31T00:00:00
6002,2,2,ACEPTABLE,16840,2023-01-12T00:00:00
6003,4,4,EXCELENTE,16866,2023-11-04T00:00:00
6004,3,2,ACEPTABLE,5237127,2023-09-07T00:00:00
6005,2,3,ACEPTABLE,8909085,2023-10-06T00:00:00
6006,3,2,ACEPTABLE,18289,2022-02-25T00:00:00
6007,4,4,EXCELENTE,17376,2021-10-26T00:00:00
6008,4,5,EXCELENTE,18493,2022-08-04T00:00:00
6009,2,2,ACEPTABLE,18576,2021-11-30T00:00:00
6010,5,4,EXCELENTE,17901,2022-12-10T00:00:00
6011,5,5,EXCELENTE,17427,2021-08-16T00:00:00
6012,4,5,EXCELENTE,18379,2021-12-22T00:00:00
6013,4,4,EXCELENTE,3611795,2021-11-11T00:00:00
6014,5,5,EXCELENTE,18340,2023-03-24T00:00:00
6015,3,2,ACEPTABLE,16994,2021-12-21T00:00:00
6016,2,3,ACEPTABLE,5653851,2021-04-23T00:00:00
6017,1,2,REGULAR,6819612,2022-07-30T00:00:00
6018,4,3,MUY BUENO,52202,2022-06-29T00:00:00
6019,4,5,EXCELENTE,5240310,2023-11-08T00:00:00
6020,3,3,MUY BUENO,17867,2022-12-21T00:00:00
6021,5,5,EXCELENTE,16730,2023-01-14T00:00:00
6022,4,3,MUY BUENO,18452,2021-12-22T00:00:00
6023,5,4,EXCELENTE,17976,2021-10-01T00:00:00
6024,4,3,MUY BUENO,18259,2023-02-25T00:00:00
6025,1,2,REGULAR,17748,2022-03-09T00:00:00
6026,3,2,ACEPTABLE,17251,2023-03-24T00:00:00
6027,4,4,EXCELENTE,16760,2021-05-01T00:00:00
6028,5,5,EXCELENTE,461343,2021-09-04T00:00:00
6029,5,5,EXCELENTE,3566373,2021-10-30T00:00:00
6030,2,3,ACEPTABLE,18294,2021-01-14T00:00:00
6031,4,5,EXCELENTE,17259,2022-12-08T00:00:00
6032,2,2,ACEPTABLE,17334,2023-10-16T00:00:00
6033,5,5,EXCELENTE,9046352,2022-09-29T00:00:00
6034,4,3,MUY BUENO,7248141,2021-11-08T00:00:00
6035,1,1,DEFICIENTE,17028,2022-12-17T00:00:00
6036,2,2,ACEPTABLE,18212,2021-10-10T00:00:00
6037,3,2,ACEPTABLE,17380,2023-11-01T00:00:00
6038,1,1,DEFICIENTE,18466,2023-09-02T00:00:00
6039,2,2,ACEPTABLE,18634,2022-04-02T00:00:00
6040,2,2,ACEPTABLE,5240327,2021-05-16T00:00:00
6041,5,5,EXCELENTE,18486,2023-12-01T00:00:00
6042,3,3,MUY BUENO,17020,2023-04-21T00:00:00
6043,1,1,DEFICIENTE,17196,2023-10-18T00:00:00
6044,4,4,EXCELENTE,18475,2021-10-29T00:00:00
6045,2,1,REGULAR,18148,2022-09-14T00:00:00
6046,5,5,EXCELENTE,5246189,2023-02-02T00:00:00
6047,1,1,DEFICIENTE,17947,2021-12-30T00:00:00
6048,3,4,MUY BUENO,5246193,2022-12-17T00:00:00
6049,1,2,REGULAR,17620,2023-07-09T00:00:00
6050,5,5,EXCELENTE,17734,2023-11-01T00:00:00
6051,5,5,EXCELENTE,3573053,2023-10-07T00:00:00
6052,3,2,ACEPTABLE,17493,2023-10-06T00:00:00
6053,4,3,MUY BUENO,16978,2022-05-16T00:00:00
6054,5,5,EXCELENTE,5237134,2023-10-30T00:00:00
6055,5,5,EXCELENTE,3566363,2021-06-02T00:00:00
6056,1,2,REGULAR,17178,2022-10-26T00:00:00
6057,4,4,EXCELENTE,5241171,2022-01-01T00:00:00
6058,4,5,EXCELENTE,17303,2022-09-24T00:00:00
6059,1,1,DEFICIENTE,18527,2023-12-12T00:00:00
6060,4,5,EXCELENTE,17813,2021-05-30T00:00:00
6061,1,2,REGULAR,17302,2023-10-18T00:00:00
6062,1,1,DEFICIENTE,18295,2021-07-28T00:00:00
6063,5,5,EXCELENTE,17661,2022-01-01T00:00:00
6064,4,4,EXCELENTE,18067,2022-04-16T00:00:00
6065,1,1,DEFICIENTE,17190,2021-11-02T00:00:00
6066,3,3,MUY BUENO,17428,2022-10-27T00:00:00
6067,3,4,MUY BUENO,16728,2022-03-23T00:00:00
6068,5,5,EXCELENTE,452347,2021-07-29T00:00:00
6069,5,5,EXCELENTE,17994,2021-07-14T00:00:00
6070,4,4,EXCELENTE,17843,2023-02-15T00:00:00
6071,2,3,ACEPTABLE,17533,2021-05-31T00:00:00
6072,2,3,ACEPTABLE,17935,2023-07-13T00:00:00
6073,3,3,MUY BUENO,17645,2023-03-21T00:00:00
6074,2,3,ACEPTABLE,3569222,2022-07-13T00:00:00
6075,5,4,EXCELENTE,18067,2022-04-30T00:00:00
6076,2,3,ACEPTABLE,7403983,2021-02-21T00:00:00
6077,3,2,ACEPTABLE,8799648,2022-01-26T00:00:00
6078,5,5,EXCELENTE,9177985,2021-10-05T00:00:00
6079,4,3,MUY BUENO,3569191,2021-08-10T00:00:00
6080,2,2,ACEPTABLE,7943813,2022-08-19T00:00:00
6081,3,2,ACEPTABLE,17853,2022-06-11T00:00:00
6082,5,4,EXCELENTE,18221,2022-03-26T00:00:00
6083,5,5,EXCELENTE,17517,2023-02-16T00:00:00
6084,1,2,REGULAR,3573466,2021-01-02T00:00:00
6085,3,3,MUY BUENO,18563,2023-01-24T00:00:00
6086,4,5,EXCELENTE,16728,2023-02-21T00:00:00
6087,3,3,MUY BUENO,8785833,2022-03-14T00:00:00
6088,1,1,DEFICIENTE,16903,2021-09-11T00:00:00
6089,1,2,REGULAR,8799552,2022-12-23T00:00:00
6090,5,5,EXCELENTE,18531,2023-08-26T00:00:00
6091,2,2,ACEPTABLE,17484,2022-12-25T00:00:00
6092,3,4,MUY BUENO,18302,2022-11-16T00:00:00
6093,5,4,EXCELENTE,6819617,2021-06-29T00:00:00
6094,5,5,EXCELENTE,17656,2022-07-17T00:00:00
6095,1,1,DEFICIENTE,16884,2022-09-06T00:00:00
6096,1,1,DEFICIENTE,52165,2023-03-18T00:00:00
6097,2,2,ACEPTABLE,18008,2021-09-17T00:00:00
6098,1,2,REGULAR,5240286,2021-12-31T00:00:00
6099,1,2,REGULAR,17640,2022-05-21T00:00:00
6100,4,3,MUY BUENO,17682,2022-09-23T00:00:00
6101,1,2,REGULAR,17511,2021-04-04T00:00:00
6102,4,4,EXCELENTE,18447,2021-10-13T00:00:00
6103,5,5,EXCELENTE,18403,2021-07-23T00:00:00
6104,3,4,MUY BUENO,17249,2023-04-23T00:00:00
6105,5,4,EXCELENTE,17092,2021-05-25T00:00:00
6106,4,5,EXCELENTE,18193,2022-08-09T00:00:00
6107,4,3,MUY BUENO,18370,2021-06-10T00:00:00
6108,3,4,MUY BUENO,7603212,2023-06-26T00:00:00
6109,2,3,ACEPTABLE,17367,2021-11-08T00:00:00
6110,3,2,ACEPTABLE,17783,2022-01-14T00:00:00
6111,3,3,MUY BUENO,5213823,2021-05-07T00:00:00
6112,2,2,ACEPTABLE,7107694,2021-02-07T00:00:00
6113,1,2,REGULAR,17141,2022-03-07T00:00:00
6114,2,3,ACEPTABLE,461265,2023-01-13T00:00:00
6115,4,5,EXCELENTE,16881,2023-11-15T00:00:00
6116,3,3,MUY BUENO,18335,2023-12-08T00:00:00
6117,3,4,MUY BUENO,17259,2023-10-28T00:00:00
6118,1,1,DEFICIENTE,451348,2023-05-29T00:00:00
6119,2,3,ACEPTABLE,7933003,2022-07-18T00:00:00
6120,1,2,REGULAR,17595,2023-07-07T00:00:00
6121,2,2,ACEPTABLE,17037,2021-02-16T00:00:00
6122,5,4,EXCELENTE,7280560,2021-01-18T00:00:00
6123,2,3,ACEPTABLE,17778,2021-06-17T00:00:00
6124,3,2,ACEPTABLE,18442,2022-02-08T00:00:00
6125,4,4,EXCELENTE,18420,2022-04-16T00:00:00
6126,5,5,EXCELENTE,17879,2022-02-15T00:00:00
6127,3,3,MUY BUENO,18276,2021-12-19T00:00:00
6128,3,2,ACEPTABLE,18122,2021-02-01T00:00:00
6129,1,1,DEFICIENTE,3573053,2023-12-07T00:00:00
6130,1,2,REGULAR,5240282,2023-07-01T00:00:00
6131,3,4,MUY BUENO,18003,2023-03-03T00:00:00
6132,5,4,EXCELENTE,17049,2023-12-04T00:00:00
6133,5,5,EXCELENTE,18171,2023-04-28T00:00:00
6134,4,5,EXCELENTE,52105,2022-07-16T00:00:00
6135,2,1,REGULAR,17902,2022-07-11T00:00:00
6136,2,1,REGULAR,5246199,2021-12-04T00:00:00
6137,2,2,ACEPTABLE,52047,2023-10-16T00:00:00
6138,3,4,MUY BUENO,17359,2023-05-29T00:00:00
6139,1,1,DEFICIENTE,4704499,2021-02-05T00:00:00
6140,2,3,ACEPTABLE,16776,2022-09-10T00:00:00
6141,2,3,ACEPTABLE,17655,2022-08-04T00:00:00
6142,4,3,MUY BUENO,17368,2023-03-17T00:00:00
6143,2,2,ACEPTABLE,7902175,2021-03-27T00:00:00
6144,2,3,ACEPTABLE,16864,2023-07-28T00:00:00
6145,5,4,EXCELENTE,18175,2021-03-19T00:00:00
6146,5,5,EXCELENTE,18059,2023-01-27T00:00:00
6147,4,4,EXCELENTE,7126499,2023-03-23T00:00:00
6148,1,1,DEFICIENTE,17352,2021-09-30T00:00:00
6149,2,1,REGULAR,4730819,2022-06-28T00:00:00
6150,4,4,EXCELENTE,16743,2021-08-28T00:00:00
6151,1,1,DEFICIENTE,17179,2021-01-15T00:00:00
6152,4,5,EXCELENTE,17382,2021-06-29T00:00:00
6153,2,2,ACEPTABLE,18455,2023-05-29T00:00:00
6154,3,2,ACEPTABLE,16783,2021-11-25T00:00:00
6155,1,1,DEFICIENTE,17085,2022-12-28T00:00:00
6156,3,2,ACEPTABLE,17718,2022-09-29T00:00:00
6157,1,1,DEFICIENTE,17412,2021-05-15T00:00:00
6158,5,4,EXCELENTE,16894,2023-12-25T00:00:00
6159,4,4,EXCELENTE,52105,2021-07-21T00:00:00
6160,2,2,ACEPTABLE,17378,2023-06-19T00:00:00
6161,1,2,REGULAR,17832,2021-06-10T00:00:00
6162,5,5,EXCELENTE,17505,2021-05-12T00:00:00
6163,5,5,EXCELENTE,7129053,2022-12-21T00:00:00
6164,4,5,EXCELENTE,16799,2022-09-26T00:00:00
6165,2,3,ACEPTABLE,18591,2023-04-02T00:00:00
6166,3,4,MUY BUENO,17115,2021-09-16T00:00:00
6167,3,2,ACEPTABLE,18047,2022-10-12T00:00:00
6168,5,5,EXCELENTE,7356671,2022-04-20T00:00:00
6169,4,3,MUY BUENO,17666,2023-10-09T00:00:00
6170,4,5,EXCELENTE,18000,2021-03-10T00:00:00
6171,4,5,EXCELENTE,9263613,2021-02-24T00:00:00
6172,3,3,MUY BUENO,17856,2022-06-07T00:00:00
6173,1,1,DEFICIENTE,17096,2021-12-03T00:00:00
6174,3,4,MUY BUENO,17437,2022-01-20T00:00:00
6175,3,3,MUY BUENO,17576,2022-12-06T00:00:00
6176,2,1,REGULAR,7927289,2022-06-03T00:00:00
6177,4,3,MUY BUENO,17556,2023-08-31T00:00:00
6178,4,3,MUY BUENO,17976,2023-03-12T00:00:00
6179,4,4,EXCELENTE,18622,2022-01-04T00:00:00
6180,4,4,EXCELENTE,52106,2023-09-23T00:00:00
6181,4,5,EXCELENTE,16899,2021-03-19T00:00:00
6182,4,5,EXCELENTE,17570,2021-02-12T00:00:00
6183,4,5,EXCELENTE,7144040,2022-03-16T00:00:00
6184,5,5,EXCELENTE,17690,2023-10-16T00:00:00
6185,1,2,REGULAR,17945,2022-08-27T00:00:00
6186,5,5,EXCELENTE,16756,2021-02-26T00:00:00
6187,5,5,EXCELENTE,8799942,2022-01-26T00:00:00
6188,1,2,REGULAR,16879,2021-12-12T00:00:00
6189,3,3,MUY BUENO,18208,2022-02-07T00:00:00
6190,3,2,ACEPTABLE,5241178,2023-07-22T00:00:00
6191,1,1,DEFICIENTE,17363,2022-02-18T00:00:00
6192,2,1,REGULAR,9269361,2021-05-29T00:00:00
6193,4,4,EXCELENTE,17075,2023-03-17T00:00:00
6194,3,4,MUY BUENO,17919,2021-01-28T00:00:00
6195,2,1,REGULAR,5220866,2023-10-03T00:00:00
6196,5,4,EXCELENTE,16833,2023-02-21T00:00:00
6197,3,4,MUY BUENO,9424149,2021-11-20T00:00:00
6198,2,1,REGULAR,17565,2023-01-25T00:00:00
6199,1,2,REGULAR,18595,2021-01-09T00:00:00
6200,2,1,REGULAR,16876,2021-10-05T00:00:00
6201,3,3,MUY BUENO,17330,2021-02-02T00:00:00
6202,1,2,REGULAR,7838836,2021-07-27T00:00:00
6203,1,1,DEFICIENTE,17178,2021-11-22T00:00:00
6204,5,4,EXCELENTE,17428,2022-10-25T00:00:00
6205,5,4,EXCELENTE,18466,2021-07-25T00:00:00
6206,3,2,ACEPTABLE,18279,2023-03-25T00:00:00
6207,3,3,MUY BUENO,17338,2021-11-16T00:00:00
6208,2,1,REGULAR,5272342,2022-04-12T00:00:00
6209,5,4,EXCELENTE,18590,2022-02-05T00:00:00
6210,4,4,EXCELENTE,18591,2023-06-19T00:00:00
6211,4,3,MUY BUENO,52057,2021-10-19T00:00:00
6212,3,3,MUY BUENO,17069,2022-01-12T00:00:00
6213,4,3,MUY BUENO,17846,2022-02-06T00:00:00
6214,4,5,EXCELENTE,5272338,2021-07-18T00:00:00
6215,5,5,EXCELENTE,18381,2023-12-05T00:00:00
6216,3,3,MUY BUENO,5219924,2023-04-02T00:00:00
6217,4,4,EXCELENTE,18637,2022-02-24T00:00:00
6218,2,1,REGULAR,7841427,2023-07-10T00:00:00
6219,3,4,MUY BUENO,18602,2021-05-12T00:00:00
6220,5,4,EXCELENTE,18616,2021-04-11T00:00:00
6221,1,1,DEFICIENTE,17950,2021-12-20T00:00:00
6222,3,3,MUY BUENO,16839,2023-08-13T00:00:00
6223,4,4,EXCELENTE,17488,2023-09-27T00:00:00
6224,2,3,ACEPTABLE,9424150,2021-07-05T00:00:00
6225,2,3,ACEPTABLE,3991213,2023-08-11T00:00:00
6226,1,2,REGULAR,18033,2023-11-20T00:00:00
6227,1,2,REGULAR,18601,2023-05-24T00:00:00
6228,4,3,MUY BUENO,18402,2021-01-08T00:00:00
6229,2,2,ACEPTABLE,4792812,2021-10-19T00:00:00
6230,5,5,EXCELENTE,5209024,2023-07-01T00:00:00
6231,4,4,EXCELENTE,17321,2022-04-12T00:00:00
6232,5,5,EXCELENTE,17603,2021-11-16T00:00:00
6233,3,3,MUY BUENO,18504,2023-05-31T00:00:00
6234,5,4,EXCELENTE,17635,2021-10-28T00:00:00
6235,3,2,ACEPTABLE,18503,2022-08-27T00:00:00
6236,4,4,EXCELENTE,5240280,2021-08-18T00:00:00
6237,5,4,EXCELENTE,16707,2023-06-13T00:00:00
6238,5,5,EXCELENTE,17632,2023-06-22T00:00:00
6239,2,2,ACEPTABLE,17604,2023-03-02T00:00:00
6240,5,5,EXCELENTE,17149,2022-03-06T00:00:00
6241,4,3,MUY BUENO,16975,2022-04-18T00:00:00
6242,3,2,ACEPTABLE,451351,2023-06-17T00:00:00
6243,5,4,EXCELENTE,52215,2021-04-14T00:00:00
6244,3,2,ACEPTABLE,5241185,2021-02-23T00:00:00
6245,4,4,EXCELENTE,18216,2021-04-09T00:00:00
6246,3,4,MUY BUENO,18137,2022-02-02T00:00:00
6247,4,4,EXCELENTE,17606,2021-02-11T00:00:00
6248,2,1,REGULAR,18455,2022-05-27T00:00:00
6249,4,4,EXCELENTE,8781302,2023-07-05T00:00:00
6250,4,4,EXCELENTE,16769,2022-09-22T00:00:00
6251,5,5,EXCELENTE,8776034,2023-09-11T00:00:00
6252,2,3,ACEPTABLE,5653960,2021-07-24T00:00:00
6253,1,1,DEFICIENTE,8799552,2022-04-19T00:00:00
6254,2,2,ACEPTABLE,16735,2021-01-06T00:00:00
6255,1,1,DEFICIENTE,16911,2022-01-11T00:00:00
6256,5,5,EXCELENTE,17957,2022-03-19T00:00:00
6257,2,1,REGULAR,17595,2021-04-08T00:00:00
6258,2,3,ACEPTABLE,17342,2023-02-18T00:00:00
6259,1,1,DEFICIENTE,17716,2023-09-05T00:00:00
6260,1,2,REGULAR,17347,2023-12-07T00:00:00
6261,5,5,EXCELENTE,18408,2023-07-06T00:00:00
6262,4,4,EXCELENTE,18326,2021-12-05T00:00:00
6263,1,1,DEFICIENTE,451584,2022-11-10T00:00:00
6264,3,4,MUY BUENO,16679,2022-09-03T00:00:00
6265,1,2,REGULAR,17693,2021-03-05T00:00:00
6266,2,3,ACEPTABLE,5196548,2021-03-30T00:00:00
6267,5,5,EXCELENTE,16747,2022-08-04T00:00:00
6268,2,3,ACEPTABLE,17708,2022-08-27T00:00:00
6269,2,1,REGULAR,52084,2021-05-26T00:00:00
6270,5,4,EXCELENTE,17862,2023-01-08T00:00:00
6271,3,3,MUY BUENO,16717,2021-04-01T00:00:00
6272,4,3,MUY BUENO,7908163,2023-04-17T00:00:00
6273,1,2,REGULAR,8798266,2023-04-10T00:00:00
6274,2,2,ACEPTABLE,17016,2022-10-19T00:00:00
6275,2,2,ACEPTABLE,5175231,2023-01-28T00:00:00
6276,2,3,ACEPTABLE,17141,2023-04-14T00:00:00
6277,1,2,REGULAR,17516,2021-04-27T00:00:00
6278,3,3,MUY BUENO,16831,2021-07-23T00:00:00
6279,5,5,EXCELENTE,17968,2022-10-15T00:00:00
6280,2,2,ACEPTABLE,16695,2021-10-19T00:00:00
6281,1,1,DEFICIENTE,52175,2022-12-15T00:00:00
6282,4,3,MUY BUENO,17448,2022-10-25T00:00:00
6283,3,2,ACEPTABLE,17147,2022-09-21T00:00:00
6284,1,2,REGULAR,18364,2022-05-22T00:00:00
6285,4,3,MUY BUENO,17746,2023-03-18T00:00:00
6286,1,1,DEFICIENTE,17136,2022-10-21T00:00:00
6287,3,2,ACEPTABLE,17971,2023-02-06T00:00:00
6288,5,4,EXCELENTE,17311,2022-10-29T00:00:00
6289,2,2,ACEPTABLE,9503906,2021-01-19T00:00:00
6290,2,3,ACEPTABLE,17546,2023-01-10T00:00:00
6291,4,4,EXCELENTE,17398,2021-06-22T00:00:00
6292,2,3,ACEPTABLE,17360,2022-09-26T00:00:00
6293,4,5,EXCELENTE,16696,2023-04-20T00:00:00
6294,5,4,EXCELENTE,17878,2022-02-16T00:00:00
6295,1,1,DEFICIENTE,16768,2023-09-04T00:00:00
6296,2,2,ACEPTABLE,17699,2022-03-18T00:00:00
6297,1,2,REGULAR,17581,2023-04-29T00:00:00
6298,1,1,DEFICIENTE,16718,2022-08-23T00:00:00
6299,4,3,MUY BUENO,17259,2023-09-28T00:00:00
6300,2,1,REGULAR,7841427,2021-04-18T00:00:00
6301,5,5,EXCELENTE,17215,2021-07-27T00:00:00
6302,3,3,MUY BUENO,7802438,2022-04-12T00:00:00
6303,1,1,DEFICIENTE,17294,2023-09-16T00:00:00
6304,2,1,REGULAR,4993029,2023-02-27T00:00:00
6305,5,5,EXCELENTE,17677,2021-12-02T00:00:00
6306,4,3,MUY BUENO,17651,2022-04-12T00:00:00
6307,2,2,ACEPTABLE,17866,2023-06-05T00:00:00
6308,3,3,MUY BUENO,17217,2021-09-04T00:00:00
6309,3,4,MUY BUENO,17155,2021-07-18T00:00:00
6310,2,1,REGULAR,18247,2023-06-02T00:00:00
6311,4,4,EXCELENTE,17259,2021-01-07T00:00:00
6312,2,3,ACEPTABLE,17584,2023-05-23T00:00:00
6313,2,2,ACEPTABLE,52184,2021-01-28T00:00:00
6314,1,1,DEFICIENTE,52144,2022-04-24T00:00:00
6315,1,1,DEFICIENTE,17646,2022-07-06T00:00:00
6316,3,4,MUY BUENO,17587,2022-11-17T00:00:00
6317,4,3,MUY BUENO,17986,2023-05-06T00:00:00
6318,4,5,EXCELENTE,16762,2022-07-08T00:00:00
6319,4,5,EXCELENTE,18029,2022-11-18T00:00:00
6320,5,5,EXCELENTE,17721,2023-06-14T00:00:00
6321,1,2,REGULAR,17120,2022-01-28T00:00:00
6322,2,3,ACEPTABLE,17338,2021-10-03T00:00:00
6323,4,4,EXCELENTE,17106,2022-07-02T00:00:00
6324,3,4,MUY BUENO,17965,2023-08-16T00:00:00
6325,5,5,EXCELENTE,17190,2021-03-03T00:00:00
6326,3,4,MUY BUENO,18280,2022-09-18T00:00:00
6327,2,3,ACEPTABLE,16833,2022-03-09T00:00:00
6328,3,4,MUY BUENO,17436,2021-12-16T00:00:00
6329,2,1,REGULAR,18321,2023-04-20T00:00:00
6330,4,4,EXCELENTE,17324,2021-04-24T00:00:00
6331,3,2,ACEPTABLE,3960567,2023-08-16T00:00:00
6332,4,3,MUY BUENO,16728,2021-11-21T00:00:00
6333,4,5,EXCELENTE,17510,2023-09-16T00:00:00
6334,3,3,MUY BUENO,17988,2023-11-22T00:00:00
6335,2,2,ACEPTABLE,7142118,2021-03-22T00:00:00
6336,2,3,ACEPTABLE,18335,2021-10-16T00:00:00
6337,1,1,DEFICIENTE,18088,2021-03-17T00:00:00
6338,5,4,EXCELENTE,17829,2023-12-28T00:00:00
6339,2,3,ACEPTABLE,16861,2021-07-21T00:00:00
6340,3,4,MUY BUENO,16735,2023-10-29T00:00:00
6341,3,3,MUY BUENO,52152,2023-05-11T00:00:00
6342,5,5,EXCELENTE,17643,2021-07-10T00:00:00
6343,5,5,EXCELENTE,17512,2022-01-01T00:00:00
6344,4,4,EXCELENTE,4749893,2021-04-22T00:00:00
6345,2,2,ACEPTABLE,17947,2021-01-06T00:00:00
6346,5,4,EXCELENTE,17312,2022-10-04T00:00:00
6347,1,1,DEFICIENTE,17613,2023-03-29T00:00:00
6348,4,3,MUY BUENO,17927,2023-05-03T00:00:00
6349,4,4,EXCELENTE,17903,2023-10-31T00:00:00
6350,1,1,DEFICIENTE,4989388,2023-04-27T00:00:00
6351,3,2,ACEPTABLE,52206,2021-11-03T00:00:00
6352,3,2,ACEPTABLE,16898,2023-11-03T00:00:00
6353,5,5,EXCELENTE,18190,2021-08-08T00:00:00
6354,4,4,EXCELENTE,17703,2021-04-13T00:00:00
6355,3,4,MUY BUENO,18320,2022-01-28T00:00:00
6356,3,4,MUY BUENO,8781302,2022-11-20T00:00:00
6357,5,5,EXCELENTE,9397047,2023-07-28T00:00:00
6358,4,5,EXCELENTE,17245,2021-06-11T00:00:00
6359,2,2,ACEPTABLE,17113,2022-09-23T00:00:00
6360,4,4,EXCELENTE,17031,2021-08-30T00:00:00
6361,2,3,ACEPTABLE,18389,2023-11-08T00:00:00
6362,2,2,ACEPTABLE,5653881,2021-04-26T00:00:00
6363,2,2,ACEPTABLE,5195695,2021-04-04T00:00:00
6364,4,4,EXCELENTE,17323,2023-01-08T00:00:00
6365,2,1,REGULAR,17039,2022-04-25T00:00:00
6366,2,3,ACEPTABLE,17487,2022-10-27T00:00:00
6367,5,4,EXCELENTE,8775149,2021-08-09T00:00:00
6368,4,3,MUY BUENO,52144,2023-09-20T00:00:00
6369,5,5,EXCELENTE,17487,2023-10-19T00:00:00
6370,4,5,EXCELENTE,17208,2023-02-10T00:00:00
6371,3,3,MUY BUENO,17291,2023-02-14T00:00:00
6372,5,4,EXCELENTE,17569,2023-11-29T00:00:00
6373,4,5,EXCELENTE,4986142,2021-03-03T00:00:00
6374,3,4,MUY BUENO,9348753,2021-05-14T00:00:00
6375,5,5,EXCELENTE,17267,2022-04-14T00:00:00
6376,1,1,DEFICIENTE,16670,2021-02-28T00:00:00
6377,2,1,REGULAR,7127775,2021-05-28T00:00:00
6378,2,3,ACEPTABLE,17322,2023-11-26T00:00:00
6379,5,5,EXCELENTE,17886,2023-05-09T00:00:00
6380,1,1,DEFICIENTE,18199,2022-09-27T00:00:00
6381,3,4,MUY BUENO,4990656,2022-10-25T00:00:00
6382,5,4,EXCELENTE,18434,2023-04-17T00:00:00
6383,1,1,DEFICIENTE,17732,2021-10-15T00:00:00
6384,4,5,EXCELENTE,18275,2022-01-31T00:00:00
6385,4,4,EXCELENTE,16718,2021-01-23T00:00:00
6386,1,1,DEFICIENTE,17689,2021-08-25T00:00:00
6387,1,2,REGULAR,18051,2021-07-21T00:00:00
6388,4,3,MUY BUENO,8775149,2021-11-20T00:00:00
6389,3,4,MUY BUENO,17343,2023-04-28T00:00:00
6390,5,4,EXCELENTE,17204,2022-01-17T00:00:00
6391,5,4,EXCELENTE,52185,2022-07-11T00:00:00
6392,3,3,MUY BUENO,16821,2021-04-07T00:00:00
6393,3,4,MUY BUENO,16732,2023-12-28T00:00:00
6394,1,1,DEFICIENTE,17459,2022-11-09T00:00:00
6395,3,4,MUY BUENO,7182466,2022-05-21T00:00:00
6396,5,5,EXCELENTE,16872,2021-03-14T00:00:00
6397,5,4,EXCELENTE,9391954,2022-08-27T00:00:00
6398,2,1,REGULAR,16698,2021-08-03T00:00:00
6399,3,4,MUY BUENO,17249,2023-10-12T00:00:00
6400,3,3,MUY BUENO,18243,2021-01-23T00:00:00
6401,5,5,EXCELENTE,5241172,2022-05-19T00:00:00
